date,borrow_rate,supply_rate,tvl_usd,borrow_usd,symbol,utilization
2025-06-13,5.0,0.0,137127986.5660465,0.0,LBTC,0.0
2025-06-20,5.0,0.0,136203929.82731518,0.0,LBTC,0.0
2025-06-27,5.0,0.0,199368099.87582493,0.0,LBTC,0.0
2025-07-04,5.0,0.0,202391555.00242183,0.0,LBTC,0.0
2025-07-11,5.0,0.0,209932756.0739148,0.0,LBTC,0.0
2025-07-18,5.0,0.0,215628870.45552045,0.0,LBTC,0.0
2025-07-25,5.0,0.0,156008706.7392329,0.0,LBTC,0.0
2025-08-01,5.0,0.0,156337095.82222417,0.0,LBTC,0.0
2025-08-08,5.0,0.0,154369880.7245492,0.0,LBTC,0.0
2025-08-15,5.0,0.0,187577212.6330676,0.0,LBTC,0.0
2025-08-22,5.0,0.0,181157496.9213367,0.0,LBTC,0.0
2025-08-29,5.0,0.0,172920146.1428418,0.0,LBTC,0.0
2025-09-05,5.0,0.0,154002765.15175414,0.0,LBTC,0.0
2025-09-12,5.0,0.0,162634123.32720348,0.0,LBTC,0.0
2025-09-19,5.0,0.0,164523024.2259623,0.0,LBTC,0.0
2025-09-26,5.0,0.0,184458986.29342076,0.0,LBTC,0.0
2025-10-03,5.0,0.0,306623203.8048021,0.0,LBTC,0.0
2025-10-10,5.0,0.0,306298615.69099426,0.0,LBTC,0.0
2025-10-17,5.0,0.0,321280721.37065506,0.0,LBTC,0.0
2025-10-24,5.0,0.0,305439848.9869097,0.0,LBTC,0.0
2025-10-31,5.0,0.0,294974621.4565387,0.0,LBTC,0.0
2025-11-07,5.0,0.0,306363469.6970915,0.0,LBTC,0.0
2025-11-14,5.0,0.0,283808553.87914574,0.0,LBTC,0.0
2025-11-21,5.0,0.0,265975386.66457057,0.0,LBTC,0.0
2025-11-28,5.0,0.0,278264929.7480432,0.0,LBTC,0.0
2025-12-05,5.0,0.0,283517036.44337744,0.0,LBTC,0.0
2025-12-12,5.0,0.0,279450771.8387449,0.0,LBTC,0.0
2025-12-19,5.0,0.0,239770609.72900403,0.0,LBTC,0.0
2025-12-26,5.0,0.0,241803089.9502301,0.0,LBTC,0.0
2026-01-02,5.0,0.0,218606215.7617858,0.0,LBTC,0.0
2026-01-09,5.0,0.0,248213678.55983663,0.0,LBTC,0.0
2026-01-16,5.0,0.0,253419652.43998745,0.0,LBTC,0.0
2026-01-23,5.0,0.0,247362280.56675074,0.0,LBTC,0.0
